file,class,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\server\quorum\CommitProcessorMetricsTest.java,org.apache.zookeeper.server.quorum.CommitProcessorMetricsTest,2.0,0.0,38.0,26.0,0.40625,0.0,4.0,class,4,1,15,0.058479533,0.90857136,295,0,26,3,7,25,25
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\OpResult.java,org.apache.zookeeper.OpResult.SetDataResult,0.0,0.0,6.0,1.0,0.14285715,-1.0,2.0,innerclass,2,0,3,1.0,0.0,23,0,2,0,1,4,8
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\metrics\impl\NullMetricsProvider.java,org.apache.zookeeper.metrics.impl.NullMetricsProvider.NullMetricsContext,0.0,-1.0,3.0,1.0,0.25,-1.0,3.0,innerclass,1,0,10,0.0,0.33333334,19,0,0,0,1,6,6
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\cli\VersionCommand.java,org.apache.zookeeper.cli.VersionCommand,3.0,1.0,4.0,2.0,0.33333334,0.0,4.0,class,2,1,7,0.0,0.6666667,26,0,5,0,2,3,5
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\NettyServerCnxn.java,org.apache.zookeeper.server.NettyServerCnxn.1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,anonymous,1,0,1,,0.0,5,0,4,0,0,1,1
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\server\persistence\EmptySnapshotTest.java,org.apache.zookeeper.server.persistence.EmptySnapshotTest.MockFileSnap,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,innerclass,2,0,2,0.0,0.0,9,0,2,0,0,2,2
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\server\quorum\Zab1_0Test.java,org.apache.zookeeper.server.quorum.Zab1_0Test.10,0.0,-1.0,10.0,0.0,0.0,-1.0,4.0,anonymous,1,0,8,,0.0,15,0,14,0,0,1,1
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\server\quorum\CommitProcessorConcurrencyTest.java,org.apache.zookeeper.server.quorum.CommitProcessorConcurrencyTest.MockRequestsQueue,0.0,0.0,1.0,3.0,0.75,-1.0,1.0,innerclass,4,0,3,0.0,0.75,17,0,2,0,2,2,3
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\StandaloneTest.java,org.apache.zookeeper.test.StandaloneTest,9.0,0.0,14.0,0.0,0.0,0.0,5.0,class,2,1,13,0.0,1.0,64,0,23,0,1,6,7
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\Op.java,org.apache.zookeeper.Op.Check,0.0,0.5,7.0,5.0,0.41666666,-1.0,1.0,innerclass,2,0,4,1.0,0.0,26,0,4,0,1,5,9
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\common\JKSFileLoaderTest.java,org.apache.zookeeper.common.JKSFileLoaderTest,5.0,0.0,58.0,0.0,0.0,0.0,7.0,class,3,0,9,0.0,0.0,56,0,22,0,0,12,13
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\server\quorum\FLETestUtils.java,org.apache.zookeeper.server.quorum.FLETestUtils.LEThread,0.0,0.0,7.0,3.0,0.3,-1.0,3.0,innerclass,2,0,2,1.0,0.0,27,0,11,0,2,2,5
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\test\java\org\apache\zookeeper\test\AsyncOps.java,org.apache.zookeeper.test.AsyncOps,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,class,9,0,10,-1.0,0.0,552,0,0,10,0,0,0
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\KeeperException.java,org.apache.zookeeper.KeeperException.OperationTimeoutException,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,innerclass,4,0,2,,0.0,5,0,0,0,0,1,1
C:\Users\sugii syuji\gitProject\zookeeper\zookeeper-server\src\main\java\org\apache\zookeeper\server\quorum\QuorumCnxManager.java,org.apache.zookeeper.server.quorum.QuorumCnxManager,0.0,-1.0,71.0,15.0,0.1744186,-1.0,20.0,class,11,17,18,0.9,0.91149414,875,0,114,7,30,29,83
