,file,class,method,ATFD,ATLD,LAA,FDP,line,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
9038,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\source\EnumMappingOptions.java,org.mapstruct.ap.internal.model.source.EnumMappingOptions,isValid/0,0.0,1.0,1.0,0.0,42.0,1,0,1,3,1,0,0,0,0,0
9039,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedproperties\simple\source\SourceRoot.java,org.mapstruct.ap.test.nestedproperties.simple.source.SourceRoot,getProps/0,0.0,1.0,1.0,0.0,16.0,0,0,1,3,1,0,0,0,0,0
9040,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedproperties\simple\source\SourceRoot.java,org.mapstruct.ap.test.nestedproperties.simple.source.SourceRoot,setProps/1[org.mapstruct.ap.test.nestedproperties.simple.source.SourceProps],0.0,1.0,1.0,0.0,12.0,1,0,1,3,0,0,1,0,0,0
9041,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_849\Source.java,org.mapstruct.ap.test.bugs._849.Source,getSourceList/0,0.0,1.0,1.0,0.0,19.0,0,0,1,3,1,0,0,0,0,0
9042,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\verbose\SelectBeanMapping.java,org.mapstruct.ap.test.verbose.SelectBeanMapping.Source,getNested/0,0.0,1.0,1.0,0.0,23.0,0,0,1,3,1,0,0,0,0,0
9043,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\abstractclass\AlsoHasId.java,org.mapstruct.ap.test.abstractclass.AlsoHasId,getId/0,0.0,0.0,-1.0,0.0,12.0,0,0,1,1,0,0,0,0,0,0
9044,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_543\dto\Target.java,org.mapstruct.ap.test.bugs._543.dto.Target,Target/1[java.lang.String],0.0,1.0,1.0,0.0,15.0,1,0,1,3,0,0,1,0,0,0
9045,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\exclusions\custom\Source.java,org.mapstruct.ap.test.nestedbeans.exclusions.custom.Source.NestedSource,getProperty/0,0.0,1.0,1.0,0.0,19.0,0,0,1,3,1,0,0,0,0,0
9046,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\exclusions\custom\Source.java,org.mapstruct.ap.test.nestedbeans.exclusions.custom.Source.NestedSource,setProperty/1[java.lang.String],0.0,1.0,1.0,0.0,23.0,0,0,1,3,0,0,1,0,0,0
9047,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\processor\ModelElementProcessor.java,org.mapstruct.ap.internal.processor.ModelElementProcessor,getPriority/0,0.0,0.0,-1.0,0.0,105.0,0,0,1,1,0,0,0,0,0,0
9048,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\callbacks\Invocation.java,org.mapstruct.ap.test.callbacks.Invocation,equals/1[java.lang.Object],2.0,4.0,0.6666667,1.0,45.0,0,0,8,26,7,1,1,0,0,0
9049,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\callbacks\Invocation.java,org.mapstruct.ap.test.callbacks.Invocation,getArguments/0,0.0,1.0,1.0,0.0,26.0,0,0,1,3,1,0,0,0,0,0
9050,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\callbacks\Invocation.java,org.mapstruct.ap.test.callbacks.Invocation,getMethodName/0,0.0,1.0,1.0,0.0,22.0,0,0,1,3,1,0,0,0,0,0
9051,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\callbacks\Invocation.java,org.mapstruct.ap.test.callbacks.Invocation,hashCode/0,0.0,2.0,1.0,0.0,36.0,0,0,3,7,1,2,0,0,0,0
9052,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\callbacks\Invocation.java,org.mapstruct.ap.test.callbacks.Invocation,toString/0,0.0,2.0,1.0,0.0,31.0,0,0,1,3,1,0,0,0,0,0
9053,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1180\Target.java,org.mapstruct.ap.test.bugs._1180.Target,getTargetProperty/0,0.0,1.0,1.0,0.0,15.0,0,0,1,3,1,0,0,0,0,0
9054,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1180\Target.java,org.mapstruct.ap.test.bugs._1180.Target,setTargetProperty/1[java.lang.String],0.0,1.0,1.0,0.0,19.0,0,0,1,3,0,0,1,0,0,0
9055,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_374\Source.java,org.mapstruct.ap.test.bugs._374.Source,getTest/0,0.0,1.0,1.0,0.0,16.0,0,0,1,3,1,0,0,0,0,0
9056,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_374\Source.java,org.mapstruct.ap.test.bugs._374.Source,setTest/1[java.lang.String],0.0,1.0,1.0,0.0,20.0,0,0,1,3,0,0,1,0,0,0
9057,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1904\Issue1904Mapper.java,org.mapstruct.ap.test.bugs._1904.Issue1904Mapper.CarManual,getContent/0,0.0,1.0,1.0,0.0,25.0,0,0,1,3,1,0,0,0,0,0
9058,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1904\Issue1904Mapper.java,org.mapstruct.ap.test.bugs._1904.Issue1904Mapper.CarManual,setContent/1[java.lang.String],0.0,1.0,1.0,0.0,29.0,0,0,1,3,0,0,1,0,0,0
9059,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\builder\nestedprop\expanding\ExpandingMapper.java,org.mapstruct.ap.test.builder.nestedprop.expanding.ExpandingMapper,writeToNestedProperty/1[org.mapstruct.ap.test.builder.nestedprop.expanding.FlattenedStock],0.0,0.0,-1.0,0.0,23.0,1,0,1,1,0,0,1,0,0,0
9060,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1273\Dto.java,org.mapstruct.ap.test.bugs._1273.Dto,getLongs/0,0.0,1.0,1.0,0.0,14.0,2,0,1,3,1,0,0,0,0,0
9061,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_909\Issue909Test.java,org.mapstruct.ap.test.bugs._909.Issue909Test,properlyCreatesMapperWithValuesAsParameterName/0,4.0,0.0,0.0,4.0,27.0,0,3,1,6,0,2,0,0,0,0
9062,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\BaseDeepNestingMapper.java,org.mapstruct.ap.test.nestedbeans.unmappable.BaseDeepNestingMapper,map/1[org.mapstruct.ap.test.nestedbeans.unmappable.Car],0.0,0.0,-1.0,0.0,12.0,0,1,1,3,1,0,1,0,0,0
9063,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\BaseDeepNestingMapper.java,org.mapstruct.ap.test.nestedbeans.unmappable.BaseDeepNestingMapper,map/1[org.mapstruct.ap.test.nestedbeans.unmappable.Cat],0.0,0.0,-1.0,0.0,24.0,0,1,1,3,1,0,1,0,0,0
9064,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\BaseDeepNestingMapper.java,org.mapstruct.ap.test.nestedbeans.unmappable.BaseDeepNestingMapper,map/1[org.mapstruct.ap.test.nestedbeans.unmappable.Computer],0.0,0.0,-1.0,0.0,20.0,0,1,1,3,1,0,1,0,0,0
9065,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\BaseDeepNestingMapper.java,org.mapstruct.ap.test.nestedbeans.unmappable.BaseDeepNestingMapper,map/1[org.mapstruct.ap.test.nestedbeans.unmappable.Dictionary],0.0,0.0,-1.0,0.0,16.0,0,1,1,3,1,0,1,0,0,0
9066,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\BaseDeepNestingMapper.java,org.mapstruct.ap.test.nestedbeans.unmappable.BaseDeepNestingMapper,userToUserDto/1[org.mapstruct.ap.test.nestedbeans.unmappable.User],0.0,0.0,-1.0,0.0,10.0,0,0,1,1,0,0,1,0,0,0
9067,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1170\PetMapper.java,org.mapstruct.ap.test.bugs._1170.PetMapper,toPet/1[java.lang.String],1.0,0.0,0.0,1.0,39.0,0,0,1,3,1,0,1,0,0,0
9068,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1170\PetMapper.java,org.mapstruct.ap.test.bugs._1170.PetMapper,toSourcePets/1[java.lang.Long],1.0,0.0,0.0,1.0,43.0,0,0,1,3,1,0,1,0,0,0
9069,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_971\Issue971MapMapper.java,org.mapstruct.ap.test.bugs._971.Issue971MapMapper,mapTargetToSource/1[org.mapstruct.ap.test.bugs._971.MapTarget],0.0,0.0,-1.0,0.0,20.0,0,0,1,1,0,0,1,0,0,0
9070,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\Car.java,org.mapstruct.ap.test.nestedbeans.unmappable.Car,getName/0,0.0,1.0,1.0,0.0,16.0,0,0,1,3,1,0,0,0,0,0
9071,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\Car.java,org.mapstruct.ap.test.nestedbeans.unmappable.Car,getWheels/0,0.0,1.0,1.0,0.0,32.0,0,0,1,3,1,0,0,0,0,0
9072,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\Car.java,org.mapstruct.ap.test.nestedbeans.unmappable.Car,getYear/0,0.0,1.0,1.0,0.0,24.0,0,0,1,3,1,0,0,0,0,0
9073,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\Car.java,org.mapstruct.ap.test.nestedbeans.unmappable.Car,setName/1[java.lang.String],0.0,1.0,1.0,0.0,20.0,0,0,1,3,0,0,1,0,0,0
9074,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\nestedbeans\unmappable\Car.java,org.mapstruct.ap.test.nestedbeans.unmappable.Car,setYear/1[int],0.0,1.0,1.0,0.0,28.0,0,0,1,3,0,0,1,0,0,0
9075,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\ContainerMappingMethodBuilder.java,org.mapstruct.ap.internal.model.ContainerMappingMethodBuilder,build/0,24.0,23.0,0.4893617,14.0,62.0,0,30,5,36,2,14,0,0,0,0
9076,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\ContainerMappingMethodBuilder.java,org.mapstruct.ap.internal.model.ContainerMappingMethodBuilder,callingContextTargetPropertyName/1[java.lang.String],0.0,2.0,1.0,0.0,56.0,0,0,1,4,1,0,1,0,0,0
9077,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\ContainerMappingMethodBuilder.java,org.mapstruct.ap.internal.model.ContainerMappingMethodBuilder,formattingParameters/1[org.mapstruct.ap.internal.model.common.FormattingParameters],0.0,2.0,1.0,0.0,46.0,0,0,1,4,1,0,1,0,0,0
9078,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\ContainerMappingMethodBuilder.java,org.mapstruct.ap.internal.model.ContainerMappingMethodBuilder,getElementType/1[org.mapstruct.ap.internal.model.common.Type],0.0,0.0,-1.0,0.0,175.0,0,0,1,1,0,0,1,0,0,0
9079,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\ContainerMappingMethodBuilder.java,org.mapstruct.ap.internal.model.ContainerMappingMethodBuilder,selectionParameters/1[org.mapstruct.ap.internal.model.source.SelectionParameters],0.0,2.0,1.0,0.0,51.0,0,0,1,4,1,0,1,0,0,0
9080,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\ContainerMappingMethodBuilder.java,org.mapstruct.ap.internal.model.ContainerMappingMethodBuilder,shouldUsePropertyNamesInHistory/0,0.0,0.0,-1.0,0.0,180.0,0,0,1,3,1,0,0,0,0,0
9081,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\targetthis\ConfictsResolvedNestedMapper.java,org.mapstruct.ap.test.targetthis.ConfictsResolvedNestedMapper,map/1[org.mapstruct.ap.test.targetthis.OrderDTO],0.0,0.0,-1.0,0.0,24.0,1,0,1,1,0,0,1,0,0,0
9082,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\dependency\Address.java,org.mapstruct.ap.test.dependency.Address,getFirstName/0,0.0,1.0,1.0,0.0,14.0,0,0,1,3,1,0,0,0,0,0
9083,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\dependency\Address.java,org.mapstruct.ap.test.dependency.Address,getLastName/0,0.0,1.0,1.0,0.0,30.0,0,0,1,3,1,0,0,0,0,0
9084,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\dependency\Address.java,org.mapstruct.ap.test.dependency.Address,getMiddleName/0,0.0,1.0,1.0,0.0,22.0,0,0,1,3,1,0,0,0,0,0
9085,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\dependency\Address.java,org.mapstruct.ap.test.dependency.Address,setFirstName/1[java.lang.String],0.0,1.0,1.0,0.0,18.0,1,0,1,3,0,0,1,0,0,0
9086,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\dependency\Address.java,org.mapstruct.ap.test.dependency.Address,setLastName/1[java.lang.String],0.0,1.0,1.0,0.0,34.0,1,0,1,3,0,0,1,0,0,0
9087,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\dependency\Address.java,org.mapstruct.ap.test.dependency.Address,setMiddleName/1[java.lang.String],0.0,1.0,1.0,0.0,26.0,1,0,1,3,0,0,1,0,0,0
9088,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\value\CustomIllegalArgumentException.java,org.mapstruct.ap.test.value.CustomIllegalArgumentException,CustomIllegalArgumentException/1[java.lang.String],0.0,0.0,-1.0,0.0,13.0,10,0,1,3,0,0,1,0,0,0
9089,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_2133\Issue2133Mapper.java,org.mapstruct.ap.test.bugs._2133.Issue2133Mapper.EmbeddedEntity,getS1/0,0.0,1.0,1.0,0.0,66.0,0,0,1,3,1,0,0,0,0,0
9090,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_2133\Issue2133Mapper.java,org.mapstruct.ap.test.bugs._2133.Issue2133Mapper.EmbeddedEntity,setS1/1[java.lang.String],0.0,1.0,1.0,0.0,70.0,0,0,1,3,0,0,1,0,0,0
9091,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\updatemethods\ErroneousOrganizationMapper2.java,org.mapstruct.ap.test.updatemethods.ErroneousOrganizationMapper2.DepartmentEntity,DepartmentEntity/0,0.0,0.0,-1.0,0.0,39.0,0,0,1,3,0,0,0,0,0,0
9092,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\mappingcontrol\ShelveDTO.java,org.mapstruct.ap.test.mappingcontrol.ShelveDTO,getCoolBeer/0,0.0,1.0,1.0,0.0,12.0,6,0,1,3,1,0,0,0,0,0
9093,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\mappingcontrol\ShelveDTO.java,org.mapstruct.ap.test.mappingcontrol.ShelveDTO,setCoolBeer/1[org.mapstruct.ap.test.mappingcontrol.CoolBeerDTO],0.0,1.0,1.0,0.0,16.0,1,0,1,3,0,0,1,0,0,0
9094,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\NestedTargetPropertyMappingHolder.java,org.mapstruct.ap.internal.model.NestedTargetPropertyMappingHolder.GroupedTargetReferences,toString/0,0.0,2.0,1.0,0.0,741.0,0,0,1,3,1,0,0,0,0,0
9095,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\localdatetoxmlgregoriancalendarconversion\Target.java,org.mapstruct.ap.test.conversion.java8time.localdatetoxmlgregoriancalendarconversion.Target,getDate/0,0.0,1.0,1.0,0.0,17.0,2,0,1,3,1,0,0,0,0,0
9096,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\conversion\java8time\localdatetoxmlgregoriancalendarconversion\Target.java,org.mapstruct.ap.test.conversion.java8time.localdatetoxmlgregoriancalendarconversion.Target,setDate/1[java.time.LocalDate],0.0,1.0,1.0,0.0,21.0,1,0,1,3,0,0,1,0,0,0
9097,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\source\builtin\AbstractToXmlGregorianCalendar.java,org.mapstruct.ap.internal.model.source.builtin.AbstractToXmlGregorianCalendar,getConstructorFragment/0,0.0,0.0,-1.0,0.0,54.0,0,1,1,3,1,0,0,0,0,0
9098,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\source\builtin\AbstractToXmlGregorianCalendar.java,org.mapstruct.ap.internal.model.source.builtin.AbstractToXmlGregorianCalendar,getFieldReference/0,1.0,1.0,0.5,1.0,49.0,0,1,1,3,1,0,0,0,0,0
9099,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\source\builtin\AbstractToXmlGregorianCalendar.java,org.mapstruct.ap.internal.model.source.builtin.AbstractToXmlGregorianCalendar,getImportTypes/0,0.0,1.0,1.0,0.0,39.0,0,0,1,3,1,0,0,0,0,0
9100,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\source\builtin\AbstractToXmlGregorianCalendar.java,org.mapstruct.ap.internal.model.source.builtin.AbstractToXmlGregorianCalendar,getReturnType/0,0.0,1.0,1.0,0.0,44.0,0,0,1,3,1,0,0,0,0,0
9101,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\source\builtin\AbstractToXmlGregorianCalendar.java,org.mapstruct.ap.internal.model.source.builtin.AbstractToXmlGregorianCalendar,AbstractToXmlGregorianCalendar/1[org.mapstruct.ap.internal.model.common.TypeFactory],6.0,5.0,0.45454547,4.0,28.0,0,1,1,5,0,0,1,0,0,0
9102,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\erroneous\attributereference\ErroneousMappingsTest.java,org.mapstruct.ap.test.erroneous.attributereference.ErroneousMappingsTest,shouldFailToGenerateMappings/0,13.0,0.0,0.0,4.0,58.0,0,0,1,2,0,0,0,0,0,0
9103,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\erroneous\attributereference\ErroneousMappingsTest.java,org.mapstruct.ap.test.erroneous.attributereference.ErroneousMappingsTest,shouldFailToGenerateMappingsErrorOnDuplicateTarget/0,4.0,0.0,0.0,3.0,86.0,0,0,1,2,0,0,0,0,0,0
9104,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\erroneous\attributereference\ErroneousMappingsTest.java,org.mapstruct.ap.test.erroneous.attributereference.ErroneousMappingsTest,shouldFailToGenerateMappingsErrorOnMandatoryParameterName/0,5.0,0.0,0.0,4.0,72.0,0,0,1,2,0,0,0,0,0,0
9105,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\constructor\mixed\PersonMixed.java,org.mapstruct.ap.test.constructor.mixed.PersonMixed,getAddress/0,0.0,1.0,1.0,0.0,52.0,1,0,1,3,1,0,0,0,0,0
9106,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\constructor\mixed\PersonMixed.java,org.mapstruct.ap.test.constructor.mixed.PersonMixed,getAge/0,0.0,1.0,1.0,0.0,36.0,1,0,1,3,1,0,0,0,0,0
9107,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\constructor\mixed\PersonMixed.java,org.mapstruct.ap.test.constructor.mixed.PersonMixed,getChildren/0,0.0,1.0,1.0,0.0,60.0,1,0,1,3,1,0,0,0,0,0
9108,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\constructor\mixed\PersonMixed.java,org.mapstruct.ap.test.constructor.mixed.PersonMixed,getCity/0,0.0,1.0,1.0,0.0,44.0,1,0,1,3,1,0,0,0,0,0
9109,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\constructor\mixed\PersonMixed.java,org.mapstruct.ap.test.constructor.mixed.PersonMixed,getJob/0,0.0,1.0,1.0,0.0,40.0,1,0,1,3,1,0,0,0,0,0
9110,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\constructor\mixed\PersonMixed.java,org.mapstruct.ap.test.constructor.mixed.PersonMixed,getName/0,0.0,1.0,1.0,0.0,28.0,1,0,1,3,1,0,0,0,0,0
9111,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\constructor\mixed\PersonMixed.java,org.mapstruct.ap.test.constructor.mixed.PersonMixed,setAddress/1[java.lang.String],0.0,1.0,1.0,0.0,56.0,0,0,1,3,0,0,1,0,0,0
9112,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\constructor\mixed\PersonMixed.java,org.mapstruct.ap.test.constructor.mixed.PersonMixed,setCity/1[java.lang.String],0.0,1.0,1.0,0.0,48.0,0,0,1,3,0,0,1,0,0,0
9113,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\constructor\mixed\PersonMixed.java,org.mapstruct.ap.test.constructor.mixed.PersonMixed,setName/1[java.lang.String],0.0,0.0,-1.0,0.0,32.0,0,0,1,3,0,0,1,0,0,0
9114,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\builder\lifecycle\BuilderLifecycleCallbacksTest.java,org.mapstruct.ap.test.builder.lifecycle.BuilderLifecycleCallbacksTest,lifecycleMethodsShouldBeInvoked/0,5.0,0.0,0.0,3.0,34.0,0,8,1,12,0,4,0,0,0,0
9115,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\selection\generics\TypeB.java,org.mapstruct.ap.test.selection.generics.TypeB,TypeB/0,0.0,0.0,-1.0,0.0,10.0,1,0,1,2,0,0,0,0,0,0
9116,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\abstractclass\AbstractDto.java,org.mapstruct.ap.test.abstractclass.AbstractDto,getId/0,0.0,1.0,1.0,0.0,19.0,1,0,1,3,1,0,0,0,0,0
9117,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\abstractclass\AbstractDto.java,org.mapstruct.ap.test.abstractclass.AbstractDto,setId/1[java.lang.Long],0.0,1.0,1.0,0.0,23.0,0,0,1,3,0,0,1,0,0,0
9118,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\injectionstrategy\spring\constructor\CustomerRecordSpringConstructorMapper.java,org.mapstruct.ap.test.injectionstrategy.spring.constructor.CustomerRecordSpringConstructorMapper,asTarget/1[org.mapstruct.ap.test.injectionstrategy.shared.CustomerRecordEntity],0.0,0.0,-1.0,0.0,22.0,1,0,1,1,0,0,1,0,0,0
9119,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\assignment\ArrayCopyWrapper.java,org.mapstruct.ap.internal.model.assignment.ArrayCopyWrapper,getImportTypes/0,2.0,2.0,0.5,2.0,42.0,0,2,1,6,1,1,0,0,0,0
9120,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\assignment\ArrayCopyWrapper.java,org.mapstruct.ap.internal.model.assignment.ArrayCopyWrapper,isIncludeSourceNullCheck/0,0.0,0.0,-1.0,0.0,49.0,0,0,1,3,1,0,0,0,0,0
9121,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\assignment\ArrayCopyWrapper.java,org.mapstruct.ap.internal.model.assignment.ArrayCopyWrapper,isSetExplicitlyToDefault/0,0.0,1.0,1.0,0.0,57.0,0,0,1,3,1,0,0,0,0,0
9122,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\main\java\org\mapstruct\ap\internal\model\assignment\ArrayCopyWrapper.java,org.mapstruct.ap.internal.model.assignment.ArrayCopyWrapper,isSetExplicitlyToNull/0,0.0,1.0,1.0,0.0,53.0,0,0,1,3,1,0,0,0,0,0
9123,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\mappingcontrol\CloningMapper.java,org.mapstruct.ap.test.mappingcontrol.CloningMapper,clone/1[org.mapstruct.ap.test.mappingcontrol.FridgeDTO],0.0,0.0,-1.0,0.0,17.0,1,0,1,1,0,0,1,0,0,0
9124,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1742\Target.java,org.mapstruct.ap.test.bugs._1742.Target,getNested/0,0.0,1.0,1.0,0.0,15.0,0,0,1,3,1,0,0,0,0,0
9125,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\bugs\_1742\Target.java,org.mapstruct.ap.test.bugs._1742.Target,setNested/1[org.mapstruct.ap.test.bugs._1742.NestedTarget],0.0,1.0,1.0,0.0,19.0,0,0,1,3,0,0,1,0,0,0
9126,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\builder\multiple\builder\Case.java,org.mapstruct.ap.test.builder.multiple.builder.Case,builder/0,0.0,0.0,-1.0,0.0,48.0,0,1,1,3,1,0,0,0,0,0
9127,C:\Users\sugii syuji\gitProject\mapstruct\processor\src\test\java\org\mapstruct\ap\test\builder\multiple\builder\Case.java,org.mapstruct.ap.test.builder.multiple.builder.Case,getBuildMethod/0,0.0,1.0,1.0,0.0,32.0,1,0,1,3,1,0,0,0,0,0
