file,class,method,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y,qualifiedName,FeatureEnvy
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,getRequestBody/0,1,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,165,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,157.0,us.codecraft.webmagic.Request.getRequestBody,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,"addHeader/2[java.lang.String,java.lang.String]",1,0,1,4,1,0,2,0,0,0,0.0,0.0,-1.0,0.0,152,1.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,144.0,us.codecraft.webmagic.Request.addHeader,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,Request/1[java.lang.String],42,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,59,41.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,us.codecraft.webmagic.Request.Request,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,setRequestBody/1[us.codecraft.webmagic.model.HttpRequestBody],1,0,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,169,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,161.0,us.codecraft.webmagic.Request.setRequestBody,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,equals/1[java.lang.Object],0,0,6,7,4,1,1,0,0,0,2.0,4.0,0.6666667,1.0,137,0.0,0.0,6.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.6666667,1.0,129.0,us.codecraft.webmagic.Request.equals,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,setBinaryContent/1[boolean],1,0,1,4,1,0,1,0,0,0,0.0,1.0,1.0,0.0,177,,,,,,,,,,,,,,,,us.codecraft.webmagic.Request.setBinaryContent,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,"addCookie/2[java.lang.String,java.lang.String]",1,0,1,4,1,0,2,0,0,0,0.0,0.0,-1.0,0.0,147,1.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,139.0,us.codecraft.webmagic.Request.addCookie,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,getExtra/1[java.lang.String],6,0,2,6,2,0,1,0,0,0,1.0,1.0,0.5,1.0,81,6.0,0.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,73.0,us.codecraft.webmagic.Request.getExtra,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,Request/0,1,0,1,2,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,56,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,48.0,us.codecraft.webmagic.Request.Request,0.0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\Request.java,us.codecraft.webmagic.Request,getCharset/0,1,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,182,,,,,,,,,,,,,,,,us.codecraft.webmagic.Request.getCharset,0.0
