file,class,method,ATFD,ATLD,LAA,FDP,line,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ServerSide,onStdin/1[byte[]],0.0,0.0,-1.0,0.0,296.0,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ServerSide,sendExit/1[int],1.0,0.0,0.0,1.0,300.0,2,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ServerSide,streamStderr/0,1.0,0.0,0.0,1.0,308.0,1,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ServerSide,streamStdout/0,1.0,0.0,0.0,1.0,304.0,2,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FullDuplexHttpStream.java,hudson.cli.FullDuplexHttpStream,getInputStream/0,0.0,1.0,1.0,0.0,30.0,1,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FullDuplexHttpStream.java,hudson.cli.FullDuplexHttpStream,getOutputStream/0,0.0,1.0,1.0,0.0,38.0,1,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FullDuplexHttpStream.java,hudson.cli.FullDuplexHttpStream,openHttpConnection/1[java.net.URL],0.0,0.0,-1.0,0.0,98.0,2,0,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ClientSide,onExit/1[int],0.0,0.0,-1.0,0.0,338.0,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ClientSide,onStderr/1[byte[]],0.0,0.0,-1.0,0.0,343.0,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ClientSide,onStdout/1[byte[]],0.0,0.0,-1.0,0.0,341.0,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ClientSide,sendArg/1[java.lang.String],1.0,0.0,0.0,1.0,345.0,2,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ClientSide,sendEncoding/1[java.lang.String],1.0,0.0,0.0,1.0,353.0,2,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ClientSide,sendEndStdin/0,1.0,0.0,0.0,1.0,365.0,1,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ClientSide,sendLocale/1[java.lang.String],1.0,0.0,0.0,1.0,349.0,1,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ClientSide,sendStart/0,1.0,0.0,0.0,1.0,357.0,2,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.ClientSide,streamStdin/0,1.0,0.0,0.0,1.0,361.0,2,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\CLIConnectionFactoryTest.java,hudson.cli.CLIConnectionFactoryTest,setUp/0,0.0,1.0,1.0,0.0,12.0,0,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\CLIConnectionFactoryTest.java,hudson.cli.CLIConnectionFactoryTest,testBasicFromUserAndPass/0,1.0,0.0,0.0,1.0,22.0,0,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\CLIConnectionFactoryTest.java,hudson.cli.CLIConnectionFactoryTest,testBearerFromToken/0,1.0,0.0,0.0,1.0,17.0,0,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\CLIConnectionFactory.java,hudson.cli.CLIConnectionFactory,authorization/1[java.lang.String],0.0,1.0,1.0,0.0,18.0,2,0,1,4,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\CLIConnectionFactory.java,hudson.cli.CLIConnectionFactory,basicAuth/1[java.lang.String],2.0,0.0,0.0,2.0,35.0,3,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\CLIConnectionFactory.java,hudson.cli.CLIConnectionFactory,bearerAuth/1[java.lang.String],0.0,0.0,-1.0,0.0,43.0,2,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.FramedOutput,close/0,0.0,0.0,-1.0,0.0,102.0,0,0,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.FramedOutput,send/1[byte[]],1.0,0.0,0.0,1.0,95.0,0,0,1,5,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.FramedOutput,FramedOutput/1[java.io.OutputStream],0.0,1.0,1.0,0.0,90.0,4,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FlightRecorderInputStream.java,hudson.cli.FlightRecorderInputStream,available/0,0.0,0.0,-1.0,0.0,115.0,0,0,1,3,1,0,0,0,0,0
