file,class_x,NprotM,BOvR,ATFD,ATLD,LAA,BUR,FDP,line,class_y,type,dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,innerClassesQty,totalFieldsQty,totalMethodsQty,wmc
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\runtime\properties\IPropertySourceMulti.java,org.jkiss.dbeaver.runtime.properties.IPropertySourceMulti,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,27,org.jkiss.dbeaver.runtime.properties.IPropertySourceMulti,interface,1,1,4,0.0,0.0,7,0,0,0,0,5,5
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\DBPExclusiveResource.java,org.jkiss.dbeaver.model.DBPExclusiveResource,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,26,org.jkiss.dbeaver.model.DBPExclusiveResource,interface,1,2,1,0.0,0.75,7,0,0,0,1,4,4
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\exec\DBCLogicalOperator.java,org.jkiss.dbeaver.model.exec.DBCLogicalOperator$67,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,67,org.jkiss.dbeaver.model.exec.DBCLogicalOperator$67,anonymous,1,0,0,,0.0,5,0,0,0,0,1,2
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\connection\DBPConnectionType.java,org.jkiss.dbeaver.model.connection.DBPConnectionType,0.0,-1.0,13.0,83.0,0.8645833,-1.0,6.0,19,org.jkiss.dbeaver.model.connection.DBPConnectionType,class,1,4,4,0.73280424,0.8534482,147,0,15,0,16,29,42
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\struct\rdb\DBSProcedureParameter.java,org.jkiss.dbeaver.model.struct.rdb.DBSProcedureParameter,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,25,org.jkiss.dbeaver.model.struct.rdb.DBSProcedureParameter,interface,1,1,3,,0.0,3,0,0,0,0,1,1
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\preferences\DBPPreferenceMap.java,org.jkiss.dbeaver.model.preferences.DBPPreferenceMap,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,5,org.jkiss.dbeaver.model.preferences.DBPPreferenceMap,interface,1,0,1,0.0,0.0,4,0,0,0,0,2,2
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\runtime\DBeaverNotifications.java,org.jkiss.dbeaver.runtime.DBeaverNotifications$ConsoleHandler,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,66,org.jkiss.dbeaver.runtime.DBeaverNotifications$ConsoleHandler,innerclass,1,0,3,0.0,0.0,8,0,1,0,0,2,2
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\DBPDataSourceConfigurationStorage.java,org.jkiss.dbeaver.model.DBPDataSourceConfigurationStorage,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,28,org.jkiss.dbeaver.model.DBPDataSourceConfigurationStorage,interface,1,1,1,0.0,0.0,8,0,0,0,0,6,6
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\struct\rdb\DBSTableConstraint.java,org.jkiss.dbeaver.model.struct.rdb.DBSTableConstraint,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,27,org.jkiss.dbeaver.model.struct.rdb.DBSTableConstraint,interface,1,3,4,,0.0,3,0,0,0,0,1,1
C:\Users\syuuj\gitProject\dbeaver\plugins\org.jkiss.dbeaver.model\src\org\jkiss\dbeaver\model\runtime\DBRProcessListener.java,org.jkiss.dbeaver.model.runtime.DBRProcessListener,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,22,org.jkiss.dbeaver.model.runtime.DBRProcessListener,interface,1,1,0,0.0,0.0,4,0,0,0,0,2,2
