file,class_x,method_x,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty,line,class_y,method_y,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"move/2[java.lang.String,int]",2,2,1,3,0,0,2,0,0,0,164,redis.clients.jedis.Client,"move/2[java.lang.String,int]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"zrevrange/3[java.lang.String,long,long]",2,2,1,3,0,0,3,0,0,0,546,redis.clients.jedis.Client,"zrevrange/3[java.lang.String,long,long]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,persist/1[java.lang.String],2,2,1,3,0,0,1,0,0,0,901,redis.clients.jedis.Client,persist/1[java.lang.String],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"clusterSetSlotNode/2[int,java.lang.String]",2,1,1,3,0,0,2,0,0,0,1243,redis.clients.jedis.Client,"clusterSetSlotNode/2[int,java.lang.String]",2.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,scard/1[java.lang.String],2,2,1,3,0,0,1,0,0,0,427,redis.clients.jedis.Client,scard/1[java.lang.String],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"xadd/3[java.lang.String,java.util.Map,redis.clients.jedis.params.XAddParams]",2,3,1,3,0,0,3,0,0,0,1480,redis.clients.jedis.Client,"xadd/3[java.lang.String,java.util.Map,redis.clients.jedis.params.XAddParams]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,convertStreamEntryIDsToBinary/1[redis.clients.jedis.StreamEntryID[]],3,2,2,7,1,2,1,1,0,0,1715,redis.clients.jedis.Client,convertStreamEntryIDsToBinary/1[redis.clients.jedis.StreamEntryID[]],2.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,xinfoStream/1[java.lang.String],1,2,1,3,0,0,1,0,0,0,1701,redis.clients.jedis.Client,xinfoStream/1[java.lang.String],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"sadd/2[java.lang.String,java.lang.String[]]",2,3,1,3,0,0,2,0,0,0,397,redis.clients.jedis.Client,"sadd/2[java.lang.String,java.lang.String[]]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,sdiff/1[java.lang.String[]],2,2,1,3,0,0,1,0,0,0,462,redis.clients.jedis.Client,sdiff/1[java.lang.String[]],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"bitfield/2[java.lang.String,java.lang.String[]]",2,3,1,3,0,0,2,0,0,0,1458,redis.clients.jedis.Client,"bitfield/2[java.lang.String,java.lang.String[]]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"substr/3[java.lang.String,int,int]",2,2,1,3,0,0,3,0,0,0,224,redis.clients.jedis.Client,"substr/3[java.lang.String,int,int]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"restoreReplace/3[java.lang.String,long,byte[]]",2,2,1,3,0,0,3,0,0,0,1071,redis.clients.jedis.Client,"restoreReplace/3[java.lang.String,long,byte[]]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,hlen/1[java.lang.String],2,2,1,3,0,0,1,0,0,0,282,redis.clients.jedis.Client,hlen/1[java.lang.String],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,pubsubNumPat/0,1,1,1,3,0,0,0,0,0,0,983,redis.clients.jedis.Client,pubsubNumPat/0,1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"expire/2[java.lang.String,long]",2,2,1,3,0,0,2,0,0,0,144,redis.clients.jedis.Client,"expire/2[java.lang.String,long]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"psetex/3[java.lang.String,long,java.lang.String]",2,2,1,3,0,0,3,0,0,0,1099,redis.clients.jedis.Client,"psetex/3[java.lang.String,long,java.lang.String]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,hvals/1[java.lang.String],2,2,1,3,0,0,1,0,0,0,292,redis.clients.jedis.Client,hvals/1[java.lang.String],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,clientKill/1[java.lang.String],1,2,1,3,0,0,1,0,0,0,1115,redis.clients.jedis.Client,clientKill/1[java.lang.String],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"bitfieldReadonly/2[java.lang.String,java.lang.String[]]",2,3,1,3,0,0,2,0,0,0,1463,redis.clients.jedis.Client,"bitfieldReadonly/2[java.lang.String,java.lang.String[]]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,sentinel/1[java.lang.String[]],8,2,1,3,0,0,1,0,0,0,1052,redis.clients.jedis.Client,sentinel/1[java.lang.String[]],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"xrevrange/4[java.lang.String,redis.clients.jedis.StreamEntryID,redis.clients.jedis.StreamEntryID,int]",2,3,3,3,0,0,4,0,0,0,1524,redis.clients.jedis.Client,"xrevrange/4[java.lang.String,redis.clients.jedis.StreamEntryID,redis.clients.jedis.StreamEntryID,int]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"zrevrangeByScore/3[java.lang.String,java.lang.String,java.lang.String]",2,2,1,3,0,0,3,0,0,0,755,redis.clients.jedis.Client,"zrevrangeByScore/3[java.lang.String,java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"copy/4[java.lang.String,java.lang.String,int,boolean]",2,2,1,3,0,0,4,0,0,0,69,redis.clients.jedis.Client,"copy/4[java.lang.String,java.lang.String,int,boolean]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,clientSetname/1[java.lang.String],1,2,1,3,0,0,1,0,0,0,1119,redis.clients.jedis.Client,clientSetname/1[java.lang.String],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"migrate/5[java.lang.String,int,java.lang.String,int,int]",2,2,1,3,0,0,5,0,0,0,1124,redis.clients.jedis.Client,"migrate/5[java.lang.String,int,java.lang.String,int,int]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"georadiusByMemberReadonly/5[java.lang.String,java.lang.String,double,redis.clients.jedis.GeoUnit,redis.clients.jedis.params.GeoRadiusParam]",2,2,1,3,0,0,5,0,0,0,1402,redis.clients.jedis.Client,"georadiusByMemberReadonly/5[java.lang.String,java.lang.String,double,redis.clients.jedis.GeoUnit,redis.clients.jedis.params.GeoRadiusParam]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"zinter/2[redis.clients.jedis.ZParams,java.lang.String[]]",2,2,1,3,0,0,2,0,0,0,833,redis.clients.jedis.Client,"zinter/2[redis.clients.jedis.ZParams,java.lang.String[]]",0.0,0.0,-1.0,0.0
